#TYPE System.Management.Automation.PSCustomObject
"Folder Name","Group/User","Permissions"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ProviderDescriptors","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ProviderDescriptors","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ProviderDescriptors","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ProviderDescriptors","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ProviderDescriptors","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ProviderDescriptors","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ProviderDescriptors","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\UpgradeMappings","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\UpgradeMappings","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\UpgradeMappings","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\UpgradeMappings","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\UpgradeMappings","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\UpgradeMappings","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\UpgradeMappings","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources\1033","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources\1033","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources\1033","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources\1033","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources\1033","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources\1033","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Binn\Resources\1033","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Connections\en","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Connections\en","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Connections\en","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Connections\en","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Connections\en","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Connections\en","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Connections\en","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common\Jars","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common\Jars","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common\Jars","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common\Jars","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common\Jars","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common\Jars","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\Common\Jars","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource\References","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource\References","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource\References","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource\References","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource\References","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource\References","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Extensions\ODataSource\References","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\en","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\en","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\en","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\en","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\en","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\en","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\en","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources\1033","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources\1033","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources\1033","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources\1033","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources\1033","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources\1033","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\ForEachEnumerators\Resources\1033","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources\1033","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources\1033","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources\1033","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources\1033","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources\1033","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources\1033","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\PipelineComponents\Resources\1033","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks\en","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks\en","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks\en","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks\en","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks\en","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks\en","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\DTS\Tasks\en","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\de","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\de","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\de","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\de","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\de","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\de","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\de","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\en","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\en","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\en","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\en","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\en","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\en","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\en","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\es","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\es","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\es","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\es","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\es","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\es","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\es","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\fr","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\fr","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\fr","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\fr","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\fr","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\fr","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\fr","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\it","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\it","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\it","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\it","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\it","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\it","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\it","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ja","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ja","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ja","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ja","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ja","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ja","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ja","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ko","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ko","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ko","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ko","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ko","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ko","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ko","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\pt","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\pt","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\pt","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\pt","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\pt","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\pt","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\pt","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ru","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ru","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ru","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ru","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ru","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ru","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\ru","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hans","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hans","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hans","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hans","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hans","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hans","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hans","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hant","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hant","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hant","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hant","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hant","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hant","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\SDK\Assemblies\zh-Hant","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\Binn","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\Binn","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\Binn","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\Binn","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\Binn","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\Binn","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\Binn","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\PowerShell","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\PowerShell","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\PowerShell","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\PowerShell","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\PowerShell","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\PowerShell","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\MSSQL13.shared\x86\130\Tools\PowerShell","BUILTIN\Users","CreateFiles"
